,features,importance_vals
153,R.HSA.210500,0.01944568519713357
230,R.HSA.400253,0.01926092912792228
23,R.HSA.917937,0.01564902422367595
529,R.HSA.446652,0.015297438045963644
283,R.HSA.389661,0.01518252691021189
219,R.HSA.193648,0.015156786519801244
252,R.HSA.2408557,0.014963915745902341
95,R.HSA.114604,0.014831612925627269
440,R.HSA.3295583,0.014709810865751934
310,R.HSA.1660662,0.01456644998572301
328,R.HSA.1971475,0.01446287361322902
118,R.HSA.418597,0.01442380000007688
479,R.HSA.156711,0.014372538069728762
437,R.HSA.5205685,0.01383109859049
233,R.HSA.5610783,0.013760437947930769
456,R.HSA.1482922,0.013692808189371136
631,hsa.mir.1269a,0.013571189636277268
218,R.HSA.380972,0.013562237937294412
347,R.HSA.430039,0.013124000512470957
173,R.HSA.73762,0.013107127397379372
104,R.HSA.389357,0.013078687156012165
526,R.HSA.5617833,0.012987744833517355
143,R.HSA.499943,0.012822379602584987
56,R.HSA.198933,0.012652979460253845
315,R.HSA.5576894,0.012132973876141477
192,R.HSA.167238,0.011541894768379279
363,R.HSA.72695,0.01137942961664521
210,R.HSA.162588,0.011137264360440895
441,R.HSA.2122948,0.010989859454748513
164,R.HSA.203927,0.010806099239271134
41,R.HSA.109688,0.010702129687706475
159,R.HSA.5696394,0.010698656017630127
541,R.HSA.392851,0.010690097491606139
416,R.HSA.1660499,0.010601432738112634
108,R.HSA.399954,0.01046357449144125
311,R.HSA.2129379,0.010385267106867104
565,R.HSA.191273,0.010335541044914862
188,R.HSA.167161,0.010324911711941241
13,R.HSA.5673001,0.010249425386427901
69,R.HSA.5250924,0.010196652689483016
320,R.HSA.204005,0.010193621060170698
331,R.HSA.3560801,0.01014544342404406
391,R.HSA.532668,0.010118608034972568
271,R.HSA.201681,0.009997540817857952
248,R.HSA.2022854,0.00995669979522063
458,R.HSA.432142,0.009857616415829398
429,R.HSA.75109,0.009665425793773465
115,R.HSA.202040,0.009650726852123625
346,R.HSA.5419276,0.009485697031723249
555,R.HSA.69298,0.009474616148509085
442,R.HSA.2691232,0.009432570688659325
273,R.HSA.373080,0.009320712074550102
326,R.HSA.68877,0.009283940541208721
561,R.HSA.5223345,0.009221280227211536
295,R.HSA.176407,0.009190665778005496
274,R.HSA.4086400,0.00917412862618221
494,R.HSA.2453902,0.009150940361214452
578,R.HSA.5358749,0.008878774379700189
1423,hsa.mir.877,0.008806494394957554
364,R.HSA.72702,0.008737289408163634
