,features,importance_vals
269,R.HSA.2029482,0.04211683010129491
498,R.HSA.192823,0.032602163664996624
347,R.HSA.430039,0.026690911468322157
270,R.HSA.5663213,0.024540643547516082
252,R.HSA.2408557,0.024441576406825333
361,R.HSA.72649,0.02345391913433559
43,R.HSA.72163,0.02317853861139156
227,R.HSA.2644606,0.023024528548121453
29,R.HSA.983712,0.022414262094534933
216,R.HSA.165159,0.021635212976689217
262,R.HSA.975956,0.021466422000085004
496,R.HSA.156902,0.021087645259685813
275,R.HSA.4641262,0.020407381881959737
118,R.HSA.418597,0.020240017714095303
365,R.HSA.72706,0.019289975503052118
318,R.HSA.877300,0.018897348549799062
202,R.HSA.72165,0.018790362152503803
27,R.HSA.77387,0.018211928071687
128,R.HSA.1482801,0.01725420244416455
21,R.HSA.2142691,0.015496300058439374
203,R.HSA.72203,0.015337801996793132
107,R.HSA.3928664,0.014530470174213406
212,R.HSA.917729,0.01442714819473622
66,R.HSA.5654733,0.01435541736194864
538,R.HSA.389948,0.014336016755623859
90,R.HSA.2173791,0.014075878076255322
218,R.HSA.380972,0.013953620749234688
163,R.HSA.180746,0.013919763048361346
258,R.HSA.5669034,0.013762038561399095
47,R.HSA.5685942,0.013750133663961606
517,R.HSA.166058,0.013746910160407425
141,R.HSA.1169091,0.013711410635150969
532,R.HSA.202430,0.013628312046930659
315,R.HSA.5576894,0.013594240627426188
444,R.HSA.419037,0.013448669740719198
220,R.HSA.1170546,0.01343971950598643
0,R.HSA.1989781,0.013425645451061428
282,R.HSA.432040,0.013318329805188114
41,R.HSA.109688,0.013308457671664655
1404,hsa.mir.7641.2,0.013294654097699095
352,R.HSA.3000171,0.013272379557638487
1430,hsa.mir.92a.1,0.01322475269655115
144,R.HSA.3108214,0.013123559096711687
360,R.HSA.156827,0.013052448182806984
395,R.HSA.909733,0.013024754427315202
173,R.HSA.73762,0.01279429573660309
715,hsa.mir.196b,0.012790523037183447
192,R.HSA.167238,0.01275962530169636
213,R.HSA.2132295,0.012686144692124798
456,R.HSA.1482922,0.012683074510132428
720,hsa.mir.202,0.012629377141420263
165,R.HSA.5578749,0.012353600008791545
1431,hsa.mir.92a.2,0.012334811506880214
56,R.HSA.198933,0.012165983557642902
1177,hsa.mir.5699,0.01214266431692522
388,R.HSA.210745,0.011965549748856575
1108,hsa.mir.5091,0.011883777737093624
502,R.HSA.168928,0.011859673620128887
537,R.HSA.202427,0.011796189374290406
88,R.HSA.202733,0.01179311841056915
185,R.HSA.167152,0.011620244634978008
516,R.HSA.69205,0.01143346993936575
91,R.HSA.420029,0.011221558377146721
480,R.HSA.5625740,0.011184976483345963
437,R.HSA.5205685,0.011140066419902723
1414,hsa.mir.7846,0.011057447050043266
303,R.HSA.445355,0.011044861108716759
129,R.HSA.1482839,0.010990887105872389
413,R.HSA.2871809,0.010892365293984766
153,R.HSA.210500,0.010823911035404308
529,R.HSA.446652,0.01082334841019474
257,R.HSA.936440,0.010686589423930854
896,hsa.mir.378a,0.010557076869918091
918,hsa.mir.3939,0.010543008631357225
310,R.HSA.1660662,0.010496646032843273
330,R.HSA.3560783,0.010481781493872404
421,R.HSA.933541,0.010402581004746026
420,R.HSA.912694,0.01038266008091739
137,R.HSA.983231,0.010380162751389435
48,R.HSA.5693554,0.010259651352098444
268,R.HSA.202433,0.010195413546462077
378,R.HSA.5655253,0.01017204056981427
499,R.HSA.72764,0.010163884671637789
536,R.HSA.75105,0.01011851144314278
493,R.HSA.68962,0.010086793651789777
909,hsa.mir.3917,0.010059041786298621
273,R.HSA.373080,0.010051579754217528
109,R.HSA.399956,0.010051432692034724
266,R.HSA.2672351,0.010011038591328543
110,R.HSA.4420097,0.00992401613482798
81,R.HSA.3928663,0.009786319631093648
10,R.HSA.442982,0.009720903159468434
746,hsa.mir.2355,0.00959278833877761
681,hsa.mir.1539,0.009436253282910912
353,R.HSA.4641258,0.009431113094615284
174,R.HSA.73772,0.009375602749350946
883,hsa.mir.3682,0.009164130710996688
774,hsa.mir.31,0.009126229747516845
1240,hsa.mir.6715a,0.009102271735173417
49,R.HSA.5693568,0.0090901378649869
295,R.HSA.176407,0.00906561497002258
23,R.HSA.917937,0.009015250456252488
336,R.HSA.2022090,0.008808331444961369
25,R.HSA.1222556,0.008769062168430536
561,R.HSA.5223345,0.008682501322764437
261,R.HSA.913709,0.008657780294561235
810,hsa.mir.3189,0.008645073794905329
813,hsa.mir.3192,0.008459845355309881
256,R.HSA.5357956,0.008400605772330892
350,R.HSA.114508,0.008393786154338159
607,hsa.mir.1227,0.008363254484602295
305,R.HSA.2559580,0.008354369816370309
188,R.HSA.167161,0.008351309184654383
239,R.HSA.111465,0.008341602167929523
543,R.HSA.500657,0.008337613917246927
434,R.HSA.2151201,0.00832151756661915
111,R.HSA.5621575,0.008311220845789648
191,R.HSA.167200,0.008295841936633224
1403,hsa.mir.7641.1,0.008283198265417013
64,R.HSA.5654727,0.008256439396645873
101,R.HSA.2730905,0.008074999358941569
1415,hsa.mir.7850,0.008059723204933106
814,hsa.mir.3193,0.008045286447231775
52,R.HSA.380108,0.008045190446282505
1360,hsa.mir.6862.2,0.008019382669008337
786,hsa.mir.3138,0.007984854876485769
631,hsa.mir.1269a,0.007958844741733629
39,R.HSA.6783310,0.007894536120802513
454,R.HSA.512988,0.007877678566146643
967,hsa.mir.449b,0.007872610190061096
738,hsa.mir.217,0.007860038694579997
1071,hsa.mir.4800,0.007840520774770994
371,R.HSA.5654687,0.007815962680761004
809,hsa.mir.3188,0.007806190680421423
568,R.HSA.5576886,0.0077834259223891426
1279,hsa.mir.6761,0.00776147772288823
579,R.HSA.5358751,0.007747223420010414
970,hsa.mir.4505,0.007741902027082688
510,R.HSA.936964,0.007740290728979744
412,R.HSA.2029485,0.007725211096985731
143,R.HSA.499943,0.007701039027306251
951,hsa.mir.4449,0.007627762148476904
869,hsa.mir.3652,0.0076133049168856815
1101,hsa.mir.506,0.00755815471187816
364,R.HSA.72702,0.007550475330135669
505,R.HSA.1839117,0.00751738248829497
872,hsa.mir.3655,0.007483496512868441
494,R.HSA.2453902,0.007476558898270013
297,R.HSA.176409,0.0074594668531790375
453,R.HSA.392451,0.007450402543472592
1387,hsa.mir.7.2,0.007445851900847629
166,R.HSA.6784531,0.007375290237396257
1441,hsa.mir.95,0.007369855096133051
530,R.HSA.975110,0.00736142489768099
