,features,importance_vals
257,R.HSA.936440,0.03655002802843228
127,R.HSA.1482788,0.034395141033019175
71,R.HSA.450385,0.03164575190108735
159,R.HSA.5696394,0.025205985985230654
521,R.HSA.190840,0.02461472087947186
502,R.HSA.168928,0.024562761361012236
129,R.HSA.1482839,0.02338385714800097
720,hsa.mir.202,0.0210910445288755
210,R.HSA.162588,0.02005647354368193
215,R.HSA.983189,0.019819539455347694
79,R.HSA.3214847,0.018518586083955596
212,R.HSA.917729,0.017907695631729437
328,R.HSA.1971475,0.017887051181314746
227,R.HSA.2644606,0.01773146939231083
269,R.HSA.2029482,0.017625666183885186
326,R.HSA.68877,0.017544795185385736
395,R.HSA.909733,0.017247221359575633
442,R.HSA.2691232,0.017103095147031126
444,R.HSA.419037,0.017072841320477893
346,R.HSA.5419276,0.016848323913509374
791,hsa.mir.3150b,0.01683877911331365
997,hsa.mir.4652,0.01618031913007144
1009,hsa.mir.4676,0.015885741994861747
107,R.HSA.3928664,0.015656425388224305
109,R.HSA.399956,0.015253377532644663
283,R.HSA.389661,0.015173013461753726
427,R.HSA.5620922,0.015143787511915434
621,hsa.mir.1251,0.01478121459367685
336,R.HSA.2022090,0.014541507539179292
424,R.HSA.3000157,0.014254533910134341
1134,hsa.mir.519a.1,0.014033564314086106
331,R.HSA.3560801,0.01381038539489964
78,R.HSA.2559586,0.013789620224779356
553,R.HSA.70221,0.013763198627129896
1071,hsa.mir.4800,0.01371631599831744
103,R.HSA.375165,0.013285513686132617
319,R.HSA.1650814,0.013126131418393925
230,R.HSA.400253,0.01312374582485063
303,R.HSA.445355,0.013070174801396207
270,R.HSA.5663213,0.012929439984145575
530,R.HSA.975110,0.012730200228834292
134,R.HSA.452723,0.01257151016019634
532,R.HSA.202430,0.012511029925080948
426,R.HSA.4641263,0.012300906890304759
121,R.HSA.5610787,0.01225502633209544
572,R.HSA.3000480,0.012237314567901194
45,R.HSA.375170,0.012151430106459884
5,R.HSA.2565942,0.012141428261820693
1001,hsa.mir.4660,0.012121283631422557
1042,hsa.mir.4742,0.012070879766251891
255,R.HSA.5357905,0.012046498652634909
519,R.HSA.390522,0.011974879688350483
359,R.HSA.1169408,0.011919836074812338
1064,hsa.mir.4784,0.011885638920575729
29,R.HSA.983712,0.011885163520200876
1073,hsa.mir.483,0.011884887830819934
734,hsa.mir.2116,0.011700029081257526
273,R.HSA.373080,0.011592469315874042
541,R.HSA.392851,0.011467792826588266
101,R.HSA.2730905,0.011437586771789939
1156,hsa.mir.548o.2,0.011317709311260842
1101,hsa.mir.506,0.011311794352368452
216,R.HSA.165159,0.011299520379470778
514,R.HSA.3000170,0.011236526727734598
1116,hsa.mir.513c,0.01119120137183927
304,R.HSA.1912408,0.011053785926669661
503,R.HSA.1660661,0.011009343218174763
910,hsa.mir.3918,0.010965181115534507
661,hsa.mir.135a.2,0.010956359709962272
352,R.HSA.3000171,0.010948558794625569
477,R.HSA.69601,0.01093633033833612
796,hsa.mir.3158.1,0.010911356181022711
548,R.HSA.354192,0.010889473511488177
522,R.HSA.190861,0.010864651847223286
440,R.HSA.3295583,0.010699400106386748
