,features,importance_vals
43,R.HSA.72163,0.03257329086700338
502,R.HSA.168928,0.02424903064442333
435,R.HSA.2426168,0.02239057085243985
531,R.HSA.432720,0.020204630359075965
351,R.HSA.196757,0.018076383172301577
129,R.HSA.1482839,0.01791876077419147
242,R.HSA.2173788,0.01789412850223016
182,R.HSA.76071,0.01739459509641165
269,R.HSA.2029482,0.016694537044968455
480,R.HSA.5625740,0.01656180928868707
3,R.HSA.418555,0.016520508443936707
104,R.HSA.389357,0.0162293007210792
127,R.HSA.1482788,0.016211833570341696
216,R.HSA.165159,0.01619123514392413
158,R.HSA.110314,0.015905269130380473
277,R.HSA.70895,0.015745037094457074
541,R.HSA.392851,0.015695643710787407
41,R.HSA.109688,0.015541837000346276
565,R.HSA.191273,0.015481014658580533
23,R.HSA.917937,0.015136892452137545
45,R.HSA.375170,0.015136142741539516
173,R.HSA.73762,0.014888706140918657
257,R.HSA.936440,0.014814425187723827
290,R.HSA.174048,0.014618752987589688
555,R.HSA.69298,0.0145434719347395
227,R.HSA.2644606,0.014466029186551169
295,R.HSA.176407,0.014393762847175822
27,R.HSA.77387,0.014344299038057215
203,R.HSA.72203,0.01396682153470465
437,R.HSA.5205685,0.013913563644091482
548,R.HSA.354192,0.013778193028992974
347,R.HSA.430039,0.013737584652553779
183,R.HSA.112382,0.013726068103278522
795,hsa.mir.3157,0.01359774899945478
0,R.HSA.1989781,0.013235352064075414
564,R.HSA.975577,0.013197179127018899
1071,hsa.mir.4800,0.013074914615244779
536,R.HSA.75105,0.01303732195403427
193,R.HSA.167242,0.012886084594065324
578,R.HSA.5358749,0.01265475940061151
233,R.HSA.5610783,0.012481192770355847
185,R.HSA.167152,0.012364711157861166
395,R.HSA.909733,0.012337110559456051
416,R.HSA.1660499,0.012305522071037557
363,R.HSA.72695,0.012193450785525783
479,R.HSA.156711,0.011954467157192995
352,R.HSA.3000171,0.011837142874719575
270,R.HSA.5663213,0.01181079501111526
359,R.HSA.1169408,0.011726250097854062
498,R.HSA.192823,0.011654676087127882
330,R.HSA.3560783,0.011629198516893667
421,R.HSA.933541,0.011601324325893074
343,R.HSA.982772,0.011530006083194166
184,R.HSA.113418,0.011526632727618563
94,R.HSA.456926,0.011235366266191704
478,R.HSA.180024,0.011134244832560399
540,R.HSA.428930,0.010641120692598633
473,R.HSA.68949,0.010504662890452892
463,R.HSA.1236978,0.010479542317334563
346,R.HSA.5419276,0.010468581595450815
492,R.HSA.5696400,0.01036768123793081
857,hsa.mir.3614,0.010284600004226832
29,R.HSA.983712,0.010186263723298908
39,R.HSA.6783310,0.010052094299753662
381,R.HSA.5654706,0.01002076768229017
520,R.HSA.5674400,0.009929137586186697
300,R.HSA.2559582,0.009917881186120213
526,R.HSA.5617833,0.009859847138286568
128,R.HSA.1482801,0.009859516551514388
160,R.HSA.5696395,0.009851426064415136
21,R.HSA.2142691,0.009837896302342415
12,R.HSA.5620912,0.009828878567786888
62,R.HSA.182971,0.009826427836669609
69,R.HSA.5250924,0.009824817347689531
1073,hsa.mir.483,0.009791793916047026
366,R.HSA.5362517,0.009778684949269518
755,hsa.mir.27a,0.009740271262617171
15,R.HSA.5173214,0.009671390443691053
1345,hsa.mir.6843,0.009580403048057634
287,R.HSA.70171,0.009571399034175556
328,R.HSA.1971475,0.009550955048034666
471,R.HSA.5658442,0.009533092277997639
384,R.HSA.5654719,0.009489932535507251
1214,hsa.mir.6501,0.009334780695935479
