,features,importance_vals
1203,R-HSA-72702,0.0267576076866438
41,R-HSA-6791226,0.026710084821873654
833,R-HSA-2559582,0.024152440150889257
1252,R-HSA-156902,0.024133515551996727
1202,R-HSA-72695,0.02405220892590781
1204,R-HSA-72706,0.023246500381113342
597,R-HSA-429958,0.022287001301689695
244,R-HSA-159418,0.02120927327002088
51,R-HSA-1614635,0.02107722156991561
1036,R-HSA-9694631,0.020194818436478575
490,R-HSA-6781827,0.0198128301029404
109,R-HSA-1474165,0.019455962092615665
418,R-HSA-380994,0.019417241708530732
408,R-HSA-2454202,0.017977834073826672
1030,R-HSA-5654704,0.017953004160275062
966,R-HSA-421270,0.017883676905573034
1200,R-HSA-72649,0.017700032284483313
122,R-HSA-9670095,0.017196279092847058
796,R-HSA-72764,0.01683405226406952
717,R-HSA-174143,0.016309622038776676
366,R-HSA-3108232,0.016198883806403806
726,R-HSA-1839117,0.016163066050891454
339,R-HSA-9700206,0.016157277200060587
162,R-HSA-1227986,0.016097054816782475
725,R-HSA-1226099,0.016021257980416218
66,R-HSA-73929,0.015969250017466644
1233,R-HSA-5419276,0.015861063031479716
905,R-HSA-5668599,0.015682556992396714
471,R-HSA-6811558,0.01564907149101297
337,R-HSA-72172,0.015590174913328762
609,R-HSA-69239,0.015530614081459742
945,R-HSA-174824,0.015478681330569089
1111,R-HSA-174048,0.01541951154358685
57,R-HSA-70171,0.015313599274183314
427,R-HSA-202403,0.01523728584870696
797,R-HSA-72766,0.01520732743665576
782,R-HSA-2980736,0.015069589164340869
65,R-HSA-73928,0.015032115679544707
740,R-HSA-9022699,0.014954961587985356
1185,R-HSA-425393,0.014806012023473158
186,R-HSA-5628897,0.014803368795643717
847,R-HSA-9610379,0.014783015350500743
848,R-HSA-977225,0.014756856307697793
50,R-HSA-416476,0.014740719040855766
1043,R-HSA-9033658,0.01458715662981073
143,R-HSA-381038,0.014552154442450652
1113,R-HSA-174154,0.014541420178526701
168,R-HSA-195721,0.01449802302425572
377,R-HSA-6796648,0.014381627986828486
16,R-HSA-8978868,0.014369284183097382
1227,R-HSA-1482788,0.014331335807219148
291,R-HSA-9637690,0.014306032762397081
1072,R-HSA-445355,0.014302473577360312
482,R-HSA-2187338,0.014268839207943529
1066,R-HSA-3134975,0.014186909647348027
496,R-HSA-1912408,0.014155327047531804
904,R-HSA-6799198,0.014078415334612753
5,R-HSA-1483166,0.013968248059973121
679,R-HSA-73863,0.013890742280636914
591,R-HSA-9013409,0.013801193384764095
81,R-HSA-9656223,0.013783988984715733
398,R-HSA-1236974,0.01370623397330443
288,R-HSA-164938,0.01338239973410964
274,R-HSA-1268020,0.013311927569156978
759,R-HSA-6782315,0.013278374613582855
532,R-HSA-167152,0.013207401591353118
684,R-HSA-1614558,0.013105714338727618
1201,R-HSA-72662,0.013068540159899082
266,R-HSA-397014,0.012939941044896841
228,R-HSA-69275,0.012886492308462038
68,R-HSA-9675135,0.012880802984970312
542,R-HSA-167290,0.012840992487811793
1097,R-HSA-163615,0.012839256413280964
673,R-HSA-72086,0.012808033774490468
0,R-HSA-3229121,0.012749904531422848
965,R-HSA-418990,0.0127055783290416
43,R-HSA-8868773,0.012620065704686568
119,R-HSA-2559583,0.012606039722838129
960,R-HSA-69580,0.012566327276484419
405,R-HSA-181438,0.01253814031224465
1168,R-HSA-420029,0.012534224800765515
540,R-HSA-167246,0.012519087634185173
883,R-HSA-9664424,0.012501521327067167
238,R-HSA-9679191,0.012424164967766653
525,R-HSA-9818027,0.01236835002588729
419,R-HSA-381042,0.012326782022986057
255,R-HSA-9749641,0.012169326307290855
574,R-HSA-389661,0.012134025214860837
142,R-HSA-948021,0.012110929125143836
1232,R-HSA-5368286,0.012110839283559471
308,R-HSA-9013423,0.012080012914763454
533,R-HSA-167158,0.012051638111006468
534,R-HSA-167169,0.011904163821600377
1234,R-HSA-5083625,0.0119010713766329
108,R-HSA-1221632,0.0118364888165767
77,R-HSA-6802952,0.011816462210845202
2,R-HSA-5668914,0.011782883037813007
18,R-HSA-8957322,0.011738728762914737
1245,R-HSA-391903,0.011734011594671755
996,R-HSA-73980,0.011717133542212347
494,R-HSA-168928,0.011658698335910838
859,R-HSA-9671555,0.011631176248192788
716,R-HSA-174113,0.01162090733802567
406,R-HSA-2172127,0.011615780430535476
350,R-HSA-204998,0.011588146228071613
15,R-HSA-77289,0.011514886475924867
805,R-HSA-442755,0.011506490073710058
111,R-HSA-157579,0.01150305145420134
602,R-HSA-5358508,0.01149690174497664
879,R-HSA-8943724,0.011467934074850443
270,R-HSA-9603798,0.011295021117742483
953,R-HSA-5689896,0.011259211180731653
1115,R-HSA-174184,0.011141951746928195
507,R-HSA-350054,0.011101382878223376
457,R-HSA-202424,0.01108647690465053
260,R-HSA-1630316,0.011077458054448168
1194,R-HSA-180585,0.011058604418455313
6,R-HSA-1483206,0.011051014090965813
771,R-HSA-418597,0.010966385874053231
23,R-HSA-9609507,0.01096159639225031
269,R-HSA-390918,0.01085954582473884
836,R-HSA-5578749,0.010819772630929947
226,R-HSA-5620912,0.010804089616673689
671,R-HSA-167161,0.010798942584854861
1230,R-HSA-196757,0.01079829106699132
817,R-HSA-5654708,0.010780850153726837
682,R-HSA-76042,0.010772837523836643
886,R-HSA-2691230,0.010725468470870208
192,R-HSA-6807070,0.01071270607644692
190,R-HSA-6804758,0.010707216280085656
64,R-HSA-73927,0.010687022907465387
768,R-HSA-112314,0.010639920442675551
1169,R-HSA-75067,0.01061777441839998
962,R-HSA-6807505,0.01058442671104179
10,R-HSA-909733,0.010553050241045032
234,R-HSA-3214858,0.010548354953061789
657,R-HSA-2129379,0.010508334384455035
1067,R-HSA-1482839,0.010503781695539753
224,R-HSA-380320,0.010488070896826684
662,R-HSA-3928664,0.010467278212308884
315,R-HSA-141424,0.010464021569350734
497,R-HSA-1980143,0.010431036174607774
133,R-HSA-187037,0.010426449870768314
961,R-HSA-69615,0.010405057781705787
37,R-HSA-450531,0.010402073251316323
253,R-HSA-9707564,0.010365895577221333
1125,R-HSA-8963889,0.010292456332050885
841,R-HSA-68867,0.010276735147150854
357,R-HSA-111465,0.010264995972587105
45,R-HSA-1852241,0.010264281536607692
