,features,importance_vals
1178,R-HSA-2214320,0.0278871308255475
878,R-HSA-3000480,0.027809069398790597
1080,R-HSA-3000171,0.027365868828686263
528,R-HSA-8875878,0.025250999784717957
129,R-HSA-5083635,0.02419660409602026
666,R-HSA-9694548,0.020925597900835178
1180,R-HSA-8948216,0.01833320501682465
508,R-HSA-381340,0.01749810737480099
1170,R-HSA-77595,0.016430574217035126
933,R-HSA-9758274,0.016261469821135202
1169,R-HSA-75067,0.016200114514989157
1030,R-HSA-5654704,0.01601720048735539
77,R-HSA-6802952,0.015764473052695394
52,R-HSA-196741,0.01480593664261202
784,R-HSA-381771,0.014802362630143761
496,R-HSA-1912408,0.014376581987986962
471,R-HSA-6811558,0.01410094923339784
1015,R-HSA-5358346,0.01408385937102139
936,R-HSA-1606322,0.013965438368419807
302,R-HSA-157118,0.013920703817469378
782,R-HSA-2980736,0.01374213599289457
1108,R-HSA-2024101,0.01372818099334836
128,R-HSA-3906995,0.013595740209954481
802,R-HSA-419037,0.013368844733728716
525,R-HSA-9818027,0.013314665638123795
1051,R-HSA-1483191,0.013117216938796143
965,R-HSA-418990,0.013063322093027333
353,R-HSA-6785807,0.01302766750838297
214,R-HSA-674695,0.01300149627107506
94,R-HSA-5693565,0.012954024132341146
1087,R-HSA-1502540,0.012825054335795965
174,R-HSA-2428924,0.012575734872370958
89,R-HSA-525793,0.01254385948802034
854,R-HSA-6788467,0.01252642733573642
148,R-HSA-425397,0.01246477198631813
189,R-HSA-6804757,0.012447583178679148
1236,R-HSA-3295583,0.012429951488350828
654,R-HSA-9661069,0.012389422735820214
118,R-HSA-180786,0.01234325561284398
806,R-HSA-5610780,0.012252521088036398
330,R-HSA-186797,0.012173381467194606
1154,R-HSA-2022377,0.012085031089372932
1100,R-HSA-379726,0.01202950703445822
847,R-HSA-9610379,0.012014671741053463
985,R-HSA-9013422,0.011868600083592659
962,R-HSA-6807505,0.011860319512076481
1121,R-HSA-190242,0.011858020179594557
608,R-HSA-69190,0.01185050000009748
264,R-HSA-163685,0.011838349731018145
1036,R-HSA-9694631,0.011815181522009274
171,R-HSA-210745,0.011799435294233263
401,R-HSA-166058,0.011707737646065652
913,R-HSA-168271,0.011690416142422085
981,R-HSA-383280,0.011579350525668513
356,R-HSA-2173789,0.011577979884835561
495,R-HSA-1834949,0.011512041604146362
165,R-HSA-165159,0.011426137542972963
930,R-HSA-5619107,0.011356085801768738
549,R-HSA-8876384,0.011307276800895731
663,R-HSA-532668,0.011273167513233298
1131,R-HSA-211897,0.01125278378215929
102,R-HSA-8940973,0.01120376303830805
832,R-HSA-2299718,0.01115518450193728
252,R-HSA-2142753,0.011123137936616937
1032,R-HSA-5654712,0.010990798791560034
934,R-HSA-162588,0.01098122753125305
167,R-HSA-194138,0.010928231353561083
662,R-HSA-3928664,0.010801776576166352
1209,R-HSA-2033519,0.010720302549695285
575,R-HSA-176187,0.010719341361739984
203,R-HSA-9006931,0.010696531661475698
590,R-HSA-9013408,0.010570481788211813
1046,R-HSA-975577,0.010508567835980405
635,R-HSA-432722,0.010505167262939116
1107,R-HSA-1793185,0.010405158552263554
20,R-HSA-156584,0.010394047923424903
574,R-HSA-389661,0.010374713324320812
245,R-HSA-192105,0.01035112338019341
1259,R-HSA-190872,0.010297779186900394
969,R-HSA-6811436,0.010162368381861598
21,R-HSA-211859,0.01013773624241973
966,R-HSA-421270,0.010074078831045578
667,R-HSA-9694635,0.010065221576951444
107,R-HSA-9664422,0.00997859073492388
262,R-HSA-1296065,0.009976761671714485
1181,R-HSA-3000157,0.00993002236355096
158,R-HSA-109704,0.00991728116265828
255,R-HSA-9749641,0.0098570640780963
1256,R-HSA-549132,0.009848204586887732
242,R-HSA-1369062,0.009818271400096517
940,R-HSA-176409,0.009765161162552735
295,R-HSA-9006936,0.009743902816747625
285,R-HSA-9711097,0.009652552146386975
341,R-HSA-111471,0.009646247575680415
23,R-HSA-9609507,0.009619422655183977
510,R-HSA-400253,0.009581387074043353
251,R-HSA-2142691,0.009566959599032998
970,R-HSA-264876,0.009564084738182524
640,R-HSA-6804760,0.009483785911773642
951,R-HSA-1483249,0.009477943463328605
1042,R-HSA-3560782,0.009451514567869405
736,R-HSA-2173791,0.009444046486169099
228,R-HSA-69275,0.009378379113816967
716,R-HSA-174113,0.009376387104081611
704,R-HSA-5635838,0.009331113406127163
106,R-HSA-9664417,0.009299937151081395
1230,R-HSA-196757,0.009285361412912608
790,R-HSA-451326,0.009267502084063987
119,R-HSA-2559583,0.00926178395069049
621,R-HSA-6782135,0.009207433089613914
1094,R-HSA-111996,0.009179758249471585
18,R-HSA-8957322,0.009157750577044984
1218,R-HSA-8935690,0.009136324577654401
657,R-HSA-2129379,0.00911352053565982
1102,R-HSA-5365859,0.009063320357139066
633,R-HSA-199992,0.00906222890286396
620,R-HSA-5696400,0.009034680225886405
166,R-HSA-186712,0.009029607678530737
1066,R-HSA-3134975,0.00902323422099774
1221,R-HSA-2029485,0.008992199601683145
720,R-HSA-456926,0.00897136023074078
886,R-HSA-2691230,0.00896996739320457
42,R-HSA-72312,0.008965864544734359
1028,R-HSA-5654699,0.008916623246962747
324,R-HSA-9648025,0.008903668199976286
125,R-HSA-1474290,0.008846783013238262
1022,R-HSA-4641257,0.0088274422295702
827,R-HSA-9674555,0.008809605756929765
376,R-HSA-5693616,0.008808621396504653
664,R-HSA-901032,0.008808246714761481
305,R-HSA-9675126,0.008764141292582886
808,R-HSA-5610783,0.008708564525780579
904,R-HSA-6799198,0.008664741055630051
656,R-HSA-1566948,0.008655283813520024
1199,R-HSA-72613,0.008644032204756513
901,R-HSA-6811438,0.008634520635435667
477,R-HSA-9612973,0.008590993851733704
300,R-HSA-9659379,0.00851107861381024
392,R-HSA-74158,0.008508775158164401
290,R-HSA-9635486,0.008504553734140548
412,R-HSA-5602358,0.008501517411787063
1160,R-HSA-389960,0.008484485867666081
70,R-HSA-5673001,0.00847751418671881
296,R-HSA-202733,0.008469737942020099
1197,R-HSA-156842,0.008442696089120242
758,R-HSA-9734009,0.008429310528057007
801,R-HSA-9633012,0.008415124473200801
372,R-HSA-5693568,0.008371327129619506
1195,R-HSA-4419969,0.008364584589920317
589,R-HSA-9013405,0.008361890135953823
14,R-HSA-8956319,0.008354307183374961
804,R-HSA-438064,0.00831896136320817
263,R-HSA-1296071,0.008302966848229213
947,R-HSA-8964043,0.008252431745252883
172,R-HSA-2219528,0.008225485179961349
354,R-HSA-201722,0.008221023093210534
719,R-HSA-453276,0.008194145738768081
765,R-HSA-418592,0.00818718248337973
1014,R-HSA-9609523,0.008184961180086247
386,R-HSA-9701192,0.008178366509188588
652,R-HSA-2559585,0.008148219709983095
388,R-HSA-9704331,0.008121996792033315
490,R-HSA-6781827,0.008112154512976607
1189,R-HSA-204174,0.008101924058670799
950,R-HSA-9754189,0.008062764792703092
953,R-HSA-5689896,0.00805436962012512
286,R-HSA-162906,0.008028445169717695
1129,R-HSA-8934593,0.008012917147425469
768,R-HSA-112314,0.008010469796136021
1251,R-HSA-3232118,0.008002722818249215
59,R-HSA-110328,0.007983097644561591
767,R-HSA-6814122,0.007972568017430603
256,R-HSA-114608,0.007940361545964454
289,R-HSA-164952,0.007927577088897428
230,R-HSA-8856825,0.007916098098697451
291,R-HSA-9637690,0.007912408397532999
168,R-HSA-195721,0.00788645130111642
338,R-HSA-72203,0.007869966879176597
734,R-HSA-1660516,0.007866195135284216
791,R-HSA-500657,0.007857684668852016
979,R-HSA-354194,0.007845456776461408
1136,R-HSA-3000178,0.007843468677795803
44,R-HSA-1592230,0.007800575687239567
560,R-HSA-5654726,0.007796343237108279
273,R-HSA-917937,0.007785168385210758
463,R-HSA-1474228,0.007778115732238197
701,R-HSA-447115,0.007776167611397492
1127,R-HSA-9018677,0.007776049257760557
1010,R-HSA-8854050,0.007759296643295481
952,R-HSA-1855204,0.007755027987392775
526,R-HSA-187687,0.007733567497537782
777,R-HSA-3858494,0.0077323714659238854
874,R-HSA-167044,0.007706473304036384
1261,R-HSA-175474,0.0076924751066447545
783,R-HSA-381676,0.0076848099551474055
759,R-HSA-6782315,0.0076681413330031015
1157,R-HSA-1442490,0.007628258546659102
816,R-HSA-5654696,0.0076200120704015715
396,R-HSA-6790901,0.007580929409535505
253,R-HSA-9707564,0.007542181230382994
27,R-HSA-400206,0.0075304683414287865
1314,hsa.miR.15b.5p,0.007524998224107548
625,R-HSA-4615885,0.007492647432324399
