,features,importance_vals
324,R-HSA-9648025,0.02060055018228013
1109,R-HSA-141405,0.01961927463610967
439,R-HSA-73856,0.018623062325059437
182,R-HSA-397795,0.017833787900356887
139,R-HSA-6811434,0.017109515625149167
974,R-HSA-212676,0.016744093496041994
1120,R-HSA-9687136,0.016642007526631156
22,R-HSA-9033241,0.01663659283076413
434,R-HSA-5357905,0.016629248046471427
44,R-HSA-1592230,0.016595176816917957
89,R-HSA-525793,0.01619505467824638
224,R-HSA-380320,0.015952069564567257
618,R-HSA-110314,0.015660981950350105
760,R-HSA-111885,0.015424922325958807
833,R-HSA-2559582,0.01529405431356281
1208,R-HSA-190241,0.015291174497300138
291,R-HSA-9637690,0.015090665217333784
377,R-HSA-6796648,0.01470314794666289
608,R-HSA-69190,0.014695361582562327
166,R-HSA-186712,0.014618286824164292
1114,R-HSA-174178,0.014379354368429631
6,R-HSA-1483206,0.014354798027003806
667,R-HSA-9694635,0.014309457662360121
848,R-HSA-977225,0.014029294461943209
71,R-HSA-5674135,0.013909498686552979
509,R-HSA-3899300,0.013652874459512531
637,R-HSA-1980145,0.013544905647480239
383,R-HSA-912446,0.013539933417147647
620,R-HSA-5696400,0.01343246018125986
5,R-HSA-1483166,0.013109138047245021
16,R-HSA-8978868,0.012966989510459825
1037,R-HSA-1638074,0.01292303695930362
666,R-HSA-9694548,0.012922341632656754
1015,R-HSA-5358346,0.012881329748779535
649,R-HSA-1362300,0.012750918656820431
14,R-HSA-8956319,0.012735030272354682
672,R-HSA-167162,0.012694951466013056
406,R-HSA-2172127,0.012658293529724082
162,R-HSA-1227986,0.012632583846182873
755,R-HSA-9670439,0.012616407479314754
513,R-HSA-9012852,0.012439014009820918
860,R-HSA-71406,0.012372631874556343
623,R-HSA-5656121,0.012366328902620202
156,R-HSA-109581,0.012359771598130464
1063,R-HSA-5620924,0.012274121159377198
677,R-HSA-73779,0.012124112863481666
318,R-HSA-2500257,0.01211952167795971
403,R-HSA-168188,0.012045370104412237
401,R-HSA-166058,0.011923480361777669
427,R-HSA-202403,0.011902058518414076
194,R-HSA-69206,0.011824444669764489
83,R-HSA-983231,0.011790508617802212
1071,R-HSA-71403,0.011787868368749817
1250,R-HSA-69613,0.01177294075799485
192,R-HSA-6807070,0.011687872030112583
969,R-HSA-6811436,0.011643101076091018
30,R-HSA-75876,0.011600630016376574
121,R-HSA-73886,0.011570155360580732
819,R-HSA-5654716,0.01153496982345435
605,R-HSA-6782210,0.011527484216882537
765,R-HSA-418592,0.011484289284271653
784,R-HSA-381771,0.011445670124764244
719,R-HSA-453276,0.011420804972294718
615,R-HSA-113510,0.011417042487300933
708,R-HSA-446652,0.011361861783855905
112,R-HSA-171306,0.011351578961087702
492,R-HSA-1368082,0.011297543155160383
