,features,importance_vals
817,R-HSA-983189,0.13519385972060263
84,R-HSA-163685,0.12776601732708515
872,R-HSA-174154,0.10574181322474033
882,R-HSA-1793185,0.10356777647088165
587,R-HSA-9612973,0.0851099901739508
80,R-HSA-1655829,0.0828261155821383
355,R-HSA-429947,0.07354785406030714
440,R-HSA-75955,0.0621427212189883
532,R-HSA-4641262,0.059261632030829785
807,R-HSA-167242,0.05353650538309011
822,R-HSA-373755,0.05175756289623678
228,R-HSA-8949613,0.045810575699433684
364,R-HSA-166658,0.044012027170974764
469,R-HSA-69190,0.042992181729059664
757,R-HSA-3301854,0.04160131667274982
223,R-HSA-1268020,0.040692626427626236
305,R-HSA-72312,0.03881714911061863
693,R-HSA-198725,0.034680215613916515
841,R-HSA-3560782,0.032393940654001196
856,R-HSA-3000170,0.03232272610461223
555,R-HSA-2514859,0.031829698904184626
907,R-HSA-3000157,0.03174421530566178
774,R-HSA-437239,0.03156394966179505
418,R-HSA-381340,0.03145503950305283
171,R-HSA-186712,0.030794717711396514
39,R-HSA-5218921,0.030781377877574415
782,R-HSA-901042,0.028664758102968334
154,R-HSA-425397,0.028436505893059804
507,R-HSA-390471,0.027771323398919776
675,R-HSA-447115,0.02757066638674587
265,R-HSA-3108214,0.026990544386353576
417,R-HSA-350054,0.02644445817451924
155,R-HSA-425407,0.0263049780507572
789,R-HSA-75067,0.024961753592360764
790,R-HSA-5205647,0.024753954670159145
485,R-HSA-9687139,0.024617829552153126
909,R-HSA-8874081,0.023624536424176768
773,R-HSA-8964043,0.023486455427482723
1,R-HSA-877300,0.022904584226198496
229,R-HSA-1222556,0.022840295079222413
157,R-HSA-5617833,0.022794053655816243
871,R-HSA-174084,0.02275828246958554
601,R-HSA-451927,0.022386402336414903
378,R-HSA-9664422,0.021644133108929965
367,R-HSA-977606,0.021591776022687553
459,R-HSA-9633012,0.02072814198792912
594,R-HSA-8853659,0.020602507907315156
616,R-HSA-68875,0.019436187744140625
126,R-HSA-2682334,0.019261267345864325
906,R-HSA-1650814,0.01867110888590105
557,R-HSA-373080,0.018597850676160307
132,R-HSA-8957275,0.018482065997086464
316,R-HSA-6802949,0.01806931691127829
202,R-HSA-69618,0.016794443027320086
287,R-HSA-9704331,0.016201236128690653
117,R-HSA-1474244,0.016188921350985767
274,R-HSA-5693568,0.015735584152862428
928,R-HSA-5663084,0.015369842869986314
916,R-HSA-5668599,0.015346696680644527
225,R-HSA-1592230,0.014857735481346026
816,R-HSA-2132295,0.014605276461225003
497,R-HSA-5678895,0.014599776242102963
846,R-HSA-1483255,0.014148037733393721
880,R-HSA-211981,0.013913205266871955
241,R-HSA-210991,0.01386101510230219
