,features,importance_vals
817,R-HSA-983189,0.13624758668243886
822,R-HSA-373755,0.13118086670525372
152,R-HSA-948021,0.13001431554090231
5,R-HSA-8978868,0.08659690708853304
350,R-HSA-198933,0.07932060777675361
907,R-HSA-3000157,0.07521870170370676
550,R-HSA-1296059,0.07222833134117536
202,R-HSA-69618,0.07050155739954789
355,R-HSA-429947,0.07039664986543358
84,R-HSA-163685,0.06481434701243416
844,R-HSA-168638,0.06465695287683047
763,R-HSA-72306,0.06157569159717241
132,R-HSA-8957275,0.05930307927774266
346,R-HSA-4791275,0.05759850938804448
459,R-HSA-9633012,0.05595358016435057
419,R-HSA-400253,0.05408578811795451
454,R-HSA-6794362,0.05295326240477152
378,R-HSA-9664422,0.05228210497181863
274,R-HSA-5693568,0.05183401601854712
555,R-HSA-2514859,0.05056205049157143
418,R-HSA-381340,0.04568922488950193
675,R-HSA-447115,0.044539097743108866
171,R-HSA-186712,0.04398178568575531
305,R-HSA-72312,0.0439012492261827
117,R-HSA-1474244,0.04294479318894446
893,R-HSA-5620971,0.04250548048410565
912,R-HSA-8852276,0.04087332069844706
916,R-HSA-5668599,0.040769188501872125
774,R-HSA-437239,0.03994571055052802
1,R-HSA-877300,0.03767754421569407
249,R-HSA-8848021,0.03673357835941715
223,R-HSA-1268020,0.03600598616176285
906,R-HSA-1650814,0.035991489294683564
790,R-HSA-5205647,0.03479272069875151
601,R-HSA-451927,0.033268674782011655
875,R-HSA-445095,0.03264585291297408
462,R-HSA-110314,0.0321437330468325
137,R-HSA-3906995,0.031743554231361486
730,R-HSA-9029569,0.03094813189585693
130,R-HSA-3928665,0.03076914268836845
190,R-HSA-446193,0.029541652067564428
558,R-HSA-381753,0.029477688469924032
587,R-HSA-9612973,0.029423255920410157
825,R-HSA-983170,0.0288778811088531
877,R-HSA-8963899,0.0283381278142042
693,R-HSA-198725,0.028332085595466197
364,R-HSA-166658,0.028318577511236072
782,R-HSA-901042,0.02727490170393139
857,R-HSA-3000171,0.027235550864133984
155,R-HSA-425407,0.026032108936924488
105,R-HSA-180786,0.02597505217883736
694,R-HSA-2142753,0.02437336328672245
872,R-HSA-174154,0.02431454244768247
882,R-HSA-1793185,0.023854217546177097
789,R-HSA-75067,0.02279767387051834
581,R-HSA-111996,0.02277464115177281
894,R-HSA-1592389,0.022457916480125278
439,R-HSA-674695,0.0222613472037483
33,R-HSA-397795,0.021866409815847875
881,R-HSA-379724,0.020146151554072275
734,R-HSA-2022928,0.01976264281431213
701,R-HSA-622312,0.019560097656794825
582,R-HSA-111997,0.01883844703785144
367,R-HSA-977606,0.018798919387627393
928,R-HSA-5663084,0.018676497896085494
866,R-HSA-192105,0.018645099479472266
323,R-HSA-76061,0.018643935137952213
225,R-HSA-1592230,0.018325579101219774
616,R-HSA-68875,0.018207828998565673
283,R-HSA-9675136,0.018089239301843918
228,R-HSA-8949613,0.01786290015166742
780,R-HSA-5387390,0.01689576723380014
312,R-HSA-5675221,0.01655370703432709
841,R-HSA-3560782,0.016173008517434938
157,R-HSA-5617833,0.015652737504569813
191,R-HSA-446219,0.015495539123658092
532,R-HSA-4641262,0.015248003920423797
846,R-HSA-1483255,0.014819935827108565
154,R-HSA-425397,0.014714149206702132
713,R-HSA-167172,0.01355337021581363
328,R-HSA-6791312,0.013260641903762006
301,R-HSA-2173789,0.012864969795518846
39,R-HSA-5218921,0.01230545168478784
670,R-HSA-1483166,0.011901002232480095
485,R-HSA-9687139,0.01052257786737755
25,R-HSA-2404192,0.010292892650468274
126,R-HSA-2682334,0.009968466287646152
80,R-HSA-1655829,0.009886353562178556
757,R-HSA-3301854,0.009880436154198834
6,R-HSA-9033241,0.009868847093894146
